Number,Session,Gender,ID,Expression,Angle,Encoding_expression,Encoding_angle
672,A,F,20,Happy,Half Left,3,0
673,A,F,20,Happy,Half Right,3,1
674,A,F,20,Happy,Straight,3,4
675,A,F,20,Neutral,Left,4,2
676,A,F,20,Neutral,Right,4,3
677,A,F,20,Neutral,Half Left,4,0
678,A,F,20,Neutral,Half Right,4,1
679,A,F,20,Neutral,Straight,4,4
680,A,F,20,Sad,Left,5,2
681,A,F,20,Sad,Right,5,3
682,A,F,20,Sad,Half Left,5,0
683,A,F,20,Sad,Half Right,5,1
684,A,F,20,Sad,Straight,5,4
685,A,F,20,Surprised,Left,6,2
686,A,F,20,Surprised,Right,6,3
687,A,F,20,Surprised,Half Left,6,0
688,A,F,20,Surprised,Half Right,6,1
689,A,F,20,Surprised,Straight,6,4
690,A,F,21,Afraid,Left,0,2
691,A,F,21,Afraid,Right,0,3
692,A,F,21,Afraid,Half Left,0,0
693,A,F,21,Afraid,Half Right,0,1
694,A,F,21,Afraid,Straight,0,4
695,A,F,21,Angry,Left,1,2
696,A,F,21,Angry,Right,1,3
697,A,F,21,Angry,Half Left,1,0
698,A,F,21,Angry,Half Right,1,1
699,A,F,21,Angry,Straight,1,4
700,A,F,21,Disgusted,Left,2,2
701,A,F,21,Disgusted,Right,2,3
702,A,F,21,Disgusted,Half Left,2,0
703,A,F,21,Disgusted,Half Right,2,1
704,A,F,21,Disgusted,Straight,2,4
705,A,F,21,Happy,Left,3,2
706,A,F,21,Happy,Right,3,3
707,A,F,21,Happy,Half Left,3,0
708,A,F,21,Happy,Half Right,3,1
709,A,F,21,Happy,Straight,3,4
710,A,F,21,Neutral,Left,4,2
711,A,F,21,Neutral,Right,4,3
712,A,F,21,Neutral,Half Left,4,0
713,A,F,21,Neutral,Half Right,4,1
714,A,F,21,Neutral,Straight,4,4
715,A,F,21,Sad,Left,5,2
716,A,F,21,Sad,Right,5,3
717,A,F,21,Sad,Half Left,5,0
718,A,F,21,Sad,Half Right,5,1
719,A,F,21,Sad,Straight,5,4
720,A,F,21,Surprised,Left,6,2
721,A,F,21,Surprised,Right,6,3
722,A,F,21,Surprised,Half Left,6,0
723,A,F,21,Surprised,Half Right,6,1
724,A,F,21,Surprised,Straight,6,4
725,A,F,22,Afraid,Left,0,2
726,A,F,22,Afraid,Right,0,3
727,A,F,22,Afraid,Half Left,0,0
728,A,F,22,Afraid,Half Right,0,1
729,A,F,22,Afraid,Straight,0,4
730,A,F,22,Angry,Left,1,2
731,A,F,22,Angry,Right,1,3
732,A,F,22,Angry,Half Left,1,0
733,A,F,22,Angry,Half Right,1,1
734,A,F,22,Angry,Straight,1,4
735,A,F,22,Disgusted,Left,2,2
736,A,F,22,Disgusted,Right,2,3
737,A,F,22,Disgusted,Half Left,2,0
738,A,F,22,Disgusted,Half Right,2,1
739,A,F,22,Disgusted,Straight,2,4
740,A,F,22,Happy,Left,3,2
741,A,F,22,Happy,Right,3,3
742,A,F,22,Happy,Half Left,3,0
743,A,F,22,Happy,Half Right,3,1
744,A,F,22,Happy,Straight,3,4
745,A,F,22,Neutral,Left,4,2
746,A,F,22,Neutral,Right,4,3
747,A,F,22,Neutral,Half Left,4,0
748,A,F,22,Neutral,Half Right,4,1
749,A,F,22,Neutral,Straight,4,4
750,A,F,22,Sad,Left,5,2
751,A,F,22,Sad,Right,5,3
752,A,F,22,Sad,Half Left,5,0
753,A,F,22,Sad,Half Right,5,1
754,A,F,22,Sad,Straight,5,4
755,A,F,22,Surprised,Left,6,2
756,A,F,22,Surprised,Right,6,3
757,A,F,22,Surprised,Half Left,6,0
758,A,F,22,Surprised,Half Right,6,1
759,A,F,22,Surprised,Straight,6,4
760,A,F,23,Afraid,Left,0,2
761,A,F,23,Afraid,Right,0,3
762,A,F,23,Afraid,Half Left,0,0
763,A,F,23,Afraid,Half Right,0,1
764,A,F,23,Afraid,Straight,0,4
765,A,F,23,Angry,Left,1,2
766,A,F,23,Angry,Right,1,3
767,A,F,23,Angry,Half Left,1,0
768,A,F,23,Angry,Half Right,1,1
769,A,F,23,Angry,Straight,1,4
770,A,F,23,Disgusted,Left,2,2
771,A,F,23,Disgusted,Right,2,3
772,A,F,23,Disgusted,Half Left,2,0
773,A,F,23,Disgusted,Half Right,2,1
774,A,F,23,Disgusted,Straight,2,4
775,A,F,23,Happy,Left,3,2
776,A,F,23,Happy,Right,3,3
777,A,F,23,Happy,Half Left,3,0
778,A,F,23,Happy,Half Right,3,1
779,A,F,23,Happy,Straight,3,4
780,A,F,23,Neutral,Left,4,2
781,A,F,23,Neutral,Right,4,3
782,A,F,23,Neutral,Half Left,4,0
783,A,F,23,Neutral,Half Right,4,1
784,A,F,23,Neutral,Straight,4,4
785,A,F,23,Sad,Left,5,2
786,A,F,23,Sad,Right,5,3
787,A,F,23,Sad,Half Left,5,0
788,A,F,23,Sad,Half Right,5,1
789,A,F,23,Sad,Straight,5,4
790,A,F,23,Surprised,Left,6,2
791,A,F,23,Surprised,Right,6,3
792,A,F,23,Surprised,Half Left,6,0
793,A,F,23,Surprised,Half Right,6,1
794,A,F,23,Surprised,Straight,6,4
795,A,F,24,Afraid,Left,0,2
796,A,F,24,Afraid,Right,0,3
797,A,F,24,Afraid,Half Left,0,0
798,A,F,24,Afraid,Half Right,0,1
799,A,F,24,Afraid,Straight,0,4
800,A,F,24,Angry,Left,1,2
801,A,F,24,Angry,Right,1,3
802,A,F,24,Angry,Half Left,1,0
803,A,F,24,Angry,Half Right,1,1
804,A,F,24,Angry,Straight,1,4
805,A,F,24,Disgusted,Left,2,2
806,A,F,24,Disgusted,Right,2,3
807,A,F,24,Disgusted,Half Left,2,0
808,A,F,24,Disgusted,Half Right,2,1
809,A,F,24,Disgusted,Straight,2,4
810,A,F,24,Happy,Left,3,2
811,A,F,24,Happy,Right,3,3
812,A,F,24,Happy,Half Left,3,0
813,A,F,24,Happy,Half Right,3,1
814,A,F,24,Happy,Straight,3,4
815,A,F,24,Neutral,Left,4,2
816,A,F,24,Neutral,Right,4,3
817,A,F,24,Neutral,Half Left,4,0
818,A,F,24,Neutral,Half Right,4,1
819,A,F,24,Neutral,Straight,4,4
820,A,F,24,Sad,Left,5,2
821,A,F,24,Sad,Right,5,3
822,A,F,24,Sad,Half Left,5,0
823,A,F,24,Sad,Half Right,5,1
824,A,F,24,Sad,Straight,5,4
825,A,F,24,Surprised,Left,6,2
826,A,F,24,Surprised,Right,6,3
827,A,F,24,Surprised,Half Left,6,0
828,A,F,24,Surprised,Half Right,6,1
829,A,F,24,Surprised,Straight,6,4
830,A,F,25,Afraid,Left,0,2
831,A,F,25,Afraid,Right,0,3
832,A,F,25,Afraid,Half Left,0,0
833,A,F,25,Afraid,Half Right,0,1
834,A,F,25,Afraid,Straight,0,4
835,A,F,25,Angry,Left,1,2
836,A,F,25,Angry,Right,1,3
837,A,F,25,Angry,Half Left,1,0
838,A,F,25,Angry,Half Right,1,1
839,A,F,25,Angry,Straight,1,4
840,A,F,25,Disgusted,Left,2,2
841,A,F,25,Disgusted,Right,2,3
842,A,F,25,Disgusted,Half Left,2,0
843,A,F,25,Disgusted,Half Right,2,1
844,A,F,25,Disgusted,Straight,2,4
845,A,F,25,Happy,Left,3,2
846,A,F,25,Happy,Right,3,3
847,A,F,25,Happy,Half Left,3,0
848,A,F,25,Happy,Half Right,3,1
849,A,F,25,Happy,Straight,3,4
850,A,F,25,Neutral,Left,4,2
851,A,F,25,Neutral,Right,4,3
852,A,F,25,Neutral,Half Left,4,0
853,A,F,25,Neutral,Half Right,4,1
854,A,F,25,Neutral,Straight,4,4
855,A,F,25,Sad,Left,5,2
856,A,F,25,Sad,Right,5,3
857,A,F,25,Sad,Half Left,5,0
858,A,F,25,Sad,Half Right,5,1
859,A,F,25,Sad,Straight,5,4
860,A,F,25,Surprised,Left,6,2
861,A,F,25,Surprised,Right,6,3
862,A,F,25,Surprised,Half Left,6,0
863,A,F,25,Surprised,Half Right,6,1
864,A,F,25,Surprised,Straight,6,4
865,A,F,26,Afraid,Left,0,2
866,A,F,26,Afraid,Right,0,3
867,A,F,26,Afraid,Half Left,0,0
868,A,F,26,Afraid,Half Right,0,1
869,A,F,26,Afraid,Straight,0,4
870,A,F,26,Angry,Left,1,2
871,A,F,26,Angry,Right,1,3
872,A,F,26,Angry,Half Left,1,0
873,A,F,26,Angry,Half Right,1,1
874,A,F,26,Angry,Straight,1,4
875,A,F,26,Disgusted,Left,2,2
876,A,F,26,Disgusted,Right,2,3
877,A,F,26,Disgusted,Half Left,2,0
878,A,F,26,Disgusted,Half Right,2,1
879,A,F,26,Disgusted,Straight,2,4
880,A,F,26,Happy,Left,3,2
881,A,F,26,Happy,Right,3,3
882,A,F,26,Happy,Half Left,3,0
883,A,F,26,Happy,Half Right,3,1
884,A,F,26,Happy,Straight,3,4
885,A,F,26,Neutral,Left,4,2
886,A,F,26,Neutral,Right,4,3
887,A,F,26,Neutral,Half Left,4,0
888,A,F,26,Neutral,Half Right,4,1
889,A,F,26,Neutral,Straight,4,4
890,A,F,26,Sad,Left,5,2
891,A,F,26,Sad,Right,5,3
892,A,F,26,Sad,Half Left,5,0
893,A,F,26,Sad,Half Right,5,1
894,A,F,26,Sad,Straight,5,4
895,A,F,26,Surprised,Left,6,2
896,A,F,26,Surprised,Right,6,3
897,A,F,26,Surprised,Half Left,6,0
898,A,F,26,Surprised,Half Right,6,1
899,A,F,26,Surprised,Straight,6,4
900,A,F,27,Afraid,Left,0,2
901,A,F,27,Afraid,Right,0,3
902,A,F,27,Afraid,Half Left,0,0
903,A,F,27,Afraid,Half Right,0,1
904,A,F,27,Afraid,Straight,0,4
905,A,F,27,Angry,Left,1,2
906,A,F,27,Angry,Right,1,3
907,A,F,27,Angry,Half Left,1,0
908,A,F,27,Angry,Half Right,1,1
909,A,F,27,Angry,Straight,1,4
910,A,F,27,Disgusted,Left,2,2
911,A,F,27,Disgusted,Right,2,3
912,A,F,27,Disgusted,Half Left,2,0
913,A,F,27,Disgusted,Half Right,2,1
914,A,F,27,Disgusted,Straight,2,4
915,A,F,27,Happy,Left,3,2
916,A,F,27,Happy,Right,3,3
917,A,F,27,Happy,Half Left,3,0
918,A,F,27,Happy,Half Right,3,1
919,A,F,27,Happy,Straight,3,4
920,A,F,27,Neutral,Left,4,2
921,A,F,27,Neutral,Right,4,3
922,A,F,27,Neutral,Half Left,4,0
923,A,F,27,Neutral,Half Right,4,1
924,A,F,27,Neutral,Straight,4,4
925,A,F,27,Sad,Left,5,2
926,A,F,27,Sad,Right,5,3
927,A,F,27,Sad,Half Left,5,0
928,A,F,27,Sad,Half Right,5,1
929,A,F,27,Sad,Straight,5,4
930,A,F,27,Surprised,Left,6,2
931,A,F,27,Surprised,Right,6,3
932,A,F,27,Surprised,Half Left,6,0
933,A,F,27,Surprised,Half Right,6,1
934,A,F,27,Surprised,Straight,6,4
935,A,F,28,Afraid,Left,0,2
936,A,F,28,Afraid,Right,0,3
937,A,F,28,Afraid,Half Left,0,0
938,A,F,28,Afraid,Half Right,0,1
939,A,F,28,Afraid,Straight,0,4
940,A,F,28,Angry,Left,1,2
941,A,F,28,Angry,Right,1,3
942,A,F,28,Angry,Half Left,1,0
943,A,F,28,Angry,Half Right,1,1
944,A,F,28,Angry,Straight,1,4
945,A,F,28,Disgusted,Left,2,2
946,A,F,28,Disgusted,Right,2,3
947,A,F,28,Disgusted,Half Left,2,0
948,A,F,28,Disgusted,Half Right,2,1
949,A,F,28,Disgusted,Straight,2,4
950,A,F,28,Happy,Left,3,2
951,A,F,28,Happy,Right,3,3
952,A,F,28,Happy,Half Left,3,0
953,A,F,28,Happy,Half Right,3,1
954,A,F,28,Happy,Straight,3,4
955,A,F,28,Neutral,Left,4,2
956,A,F,28,Neutral,Right,4,3
957,A,F,28,Neutral,Half Left,4,0
958,A,F,28,Neutral,Half Right,4,1
959,A,F,28,Neutral,Straight,4,4
960,A,F,28,Sad,Left,5,2
961,A,F,28,Sad,Right,5,3
962,A,F,28,Sad,Half Left,5,0
963,A,F,28,Sad,Half Right,5,1
964,A,F,28,Sad,Straight,5,4
965,A,F,28,Surprised,Left,6,2
966,A,F,28,Surprised,Right,6,3
967,A,F,28,Surprised,Half Left,6,0
968,A,F,28,Surprised,Half Right,6,1
969,A,F,28,Surprised,Straight,6,4
970,A,F,29,Afraid,Left,0,2
971,A,F,29,Afraid,Right,0,3
972,A,F,29,Afraid,Half Left,0,0
973,A,F,29,Afraid,Half Right,0,1
974,A,F,29,Afraid,Straight,0,4
975,A,F,29,Angry,Left,1,2
976,A,F,29,Angry,Right,1,3
977,A,F,29,Angry,Half Left,1,0
978,A,F,29,Angry,Half Right,1,1
979,A,F,29,Angry,Straight,1,4
980,A,F,29,Disgusted,Left,2,2
981,A,F,29,Disgusted,Right,2,3
982,A,F,29,Disgusted,Half Left,2,0
983,A,F,29,Disgusted,Half Right,2,1
984,A,F,29,Disgusted,Straight,2,4
985,A,F,29,Happy,Left,3,2
986,A,F,29,Happy,Right,3,3
987,A,F,29,Happy,Half Left,3,0
988,A,F,29,Happy,Half Right,3,1
989,A,F,29,Happy,Straight,3,4
990,A,F,29,Neutral,Left,4,2
991,A,F,29,Neutral,Right,4,3
992,A,F,29,Neutral,Half Left,4,0
993,A,F,29,Neutral,Half Right,4,1
994,A,F,29,Neutral,Straight,4,4
995,A,F,29,Sad,Left,5,2
996,A,F,29,Sad,Right,5,3
997,A,F,29,Sad,Half Left,5,0
998,A,F,29,Sad,Half Right,5,1
999,A,F,29,Sad,Straight,5,4
1000,A,F,29,Surprised,Left,6,2
1001,A,F,29,Surprised,Right,6,3
1002,A,F,29,Surprised,Half Left,6,0
1003,A,F,29,Surprised,Half Right,6,1
1004,A,F,29,Surprised,Straight,6,4
1005,A,F,30,Afraid,Left,0,2
1006,A,F,30,Afraid,Right,0,3
1007,A,F,30,Afraid,Half Left,0,0
1008,A,F,30,Afraid,Half Right,0,1
1009,A,F,30,Afraid,Straight,0,4
1010,A,F,30,Angry,Left,1,2
1011,A,F,30,Angry,Right,1,3
1012,A,F,30,Angry,Half Left,1,0
1013,A,F,30,Angry,Half Right,1,1
1014,A,F,30,Angry,Straight,1,4
1015,A,F,30,Disgusted,Left,2,2
1016,A,F,30,Disgusted,Right,2,3
1017,A,F,30,Disgusted,Half Left,2,0
1018,A,F,30,Disgusted,Half Right,2,1
1019,A,F,30,Disgusted,Straight,2,4
1020,A,F,30,Happy,Left,3,2
1021,A,F,30,Happy,Right,3,3
1022,A,F,30,Happy,Half Left,3,0
1023,A,F,30,Happy,Half Right,3,1
1024,A,F,30,Happy,Straight,3,4
1025,A,F,30,Neutral,Left,4,2
1026,A,F,30,Neutral,Right,4,3
1027,A,F,30,Neutral,Half Left,4,0
1028,A,F,30,Neutral,Half Right,4,1
1029,A,F,30,Neutral,Straight,4,4
1030,A,F,30,Sad,Left,5,2
1031,A,F,30,Sad,Right,5,3
1032,A,F,30,Sad,Half Left,5,0
1033,A,F,30,Sad,Half Right,5,1
1034,A,F,30,Sad,Straight,5,4
1035,A,F,30,Surprised,Left,6,2
1036,A,F,30,Surprised,Right,6,3
1037,A,F,30,Surprised,Half Left,6,0
1038,A,F,30,Surprised,Half Right,6,1
1039,A,F,30,Surprised,Straight,6,4
1040,A,F,31,Afraid,Left,0,2
1041,A,F,31,Afraid,Right,0,3
1042,A,F,31,Afraid,Half Left,0,0
1043,A,F,31,Afraid,Half Right,0,1
1044,A,F,31,Afraid,Straight,0,4
1045,A,F,31,Angry,Left,1,2
1046,A,F,31,Angry,Right,1,3
1047,A,F,31,Angry,Half Left,1,0
1048,A,F,31,Angry,Half Right,1,1
1049,A,F,31,Angry,Straight,1,4
1050,A,F,31,Disgusted,Left,2,2
1051,A,F,31,Disgusted,Right,2,3
1052,A,F,31,Disgusted,Half Left,2,0
1053,A,F,31,Disgusted,Half Right,2,1
1054,A,F,31,Disgusted,Straight,2,4
1055,A,F,31,Happy,Left,3,2
1056,A,F,31,Happy,Right,3,3
1057,A,F,31,Happy,Half Left,3,0
1058,A,F,31,Happy,Half Right,3,1
1059,A,F,31,Happy,Straight,3,4
1060,A,F,31,Neutral,Left,4,2
1061,A,F,31,Neutral,Right,4,3
1062,A,F,31,Neutral,Half Left,4,0
1063,A,F,31,Neutral,Half Right,4,1
1064,A,F,31,Neutral,Straight,4,4
1065,A,F,31,Sad,Left,5,2
1066,A,F,31,Sad,Right,5,3
1067,A,F,31,Sad,Half Left,5,0
1068,A,F,31,Sad,Half Right,5,1
1069,A,F,31,Sad,Straight,5,4
1070,A,F,31,Surprised,Left,6,2
1071,A,F,31,Surprised,Right,6,3
1072,A,F,31,Surprised,Half Left,6,0
1073,A,F,31,Surprised,Half Right,6,1
1074,A,F,31,Surprised,Straight,6,4
1075,A,F,32,Afraid,Left,0,2
1076,A,F,32,Afraid,Right,0,3
1077,A,F,32,Afraid,Half Left,0,0
1078,A,F,32,Afraid,Half Right,0,1
1079,A,F,32,Afraid,Straight,0,4
1080,A,F,32,Angry,Left,1,2
1081,A,F,32,Angry,Right,1,3
1082,A,F,32,Angry,Half Left,1,0
1083,A,F,32,Angry,Half Right,1,1
1084,A,F,32,Angry,Straight,1,4
1085,A,F,32,Disgusted,Left,2,2
1086,A,F,32,Disgusted,Right,2,3
1087,A,F,32,Disgusted,Half Left,2,0
1088,A,F,32,Disgusted,Half Right,2,1
1089,A,F,32,Disgusted,Straight,2,4
1090,A,F,32,Happy,Left,3,2
1091,A,F,32,Happy,Right,3,3
1092,A,F,32,Happy,Half Left,3,0
1093,A,F,32,Happy,Half Right,3,1
1094,A,F,32,Happy,Straight,3,4
1095,A,F,32,Neutral,Left,4,2
1096,A,F,32,Neutral,Right,4,3
1097,A,F,32,Neutral,Half Left,4,0
1098,A,F,32,Neutral,Half Right,4,1
1099,A,F,32,Neutral,Straight,4,4
1100,A,F,32,Sad,Left,5,2
1101,A,F,32,Sad,Right,5,3
1102,A,F,32,Sad,Half Left,5,0
1103,A,F,32,Sad,Half Right,5,1
1104,A,F,32,Sad,Straight,5,4
1105,A,F,32,Surprised,Left,6,2
1106,A,F,32,Surprised,Right,6,3
1107,A,F,32,Surprised,Half Left,6,0
1108,A,F,32,Surprised,Half Right,6,1
1109,A,F,32,Surprised,Straight,6,4
1110,A,F,33,Afraid,Left,0,2
1111,A,F,33,Afraid,Right,0,3
1112,A,F,33,Afraid,Half Left,0,0
1113,A,F,33,Afraid,Half Right,0,1
1114,A,F,33,Afraid,Straight,0,4
1115,A,F,33,Angry,Left,1,2
1116,A,F,33,Angry,Right,1,3
1117,A,F,33,Angry,Half Left,1,0
1118,A,F,33,Angry,Half Right,1,1
1119,A,F,33,Angry,Straight,1,4
1120,A,F,33,Disgusted,Left,2,2
1121,A,F,33,Disgusted,Right,2,3
1122,A,F,33,Disgusted,Half Left,2,0
1123,A,F,33,Disgusted,Half Right,2,1
1124,A,F,33,Disgusted,Straight,2,4
1125,A,F,33,Happy,Left,3,2
1126,A,F,33,Happy,Right,3,3
1127,A,F,33,Happy,Half Left,3,0
1128,A,F,33,Happy,Half Right,3,1
1129,A,F,33,Happy,Straight,3,4
1130,A,F,33,Neutral,Left,4,2
1131,A,F,33,Neutral,Right,4,3
1132,A,F,33,Neutral,Half Left,4,0
1133,A,F,33,Neutral,Half Right,4,1
1134,A,F,33,Neutral,Straight,4,4
1135,A,F,33,Sad,Left,5,2
1136,A,F,33,Sad,Right,5,3
1137,A,F,33,Sad,Half Left,5,0
1138,A,F,33,Sad,Half Right,5,1
1139,A,F,33,Sad,Straight,5,4
1140,A,F,33,Surprised,Left,6,2
1141,A,F,33,Surprised,Right,6,3
1142,A,F,33,Surprised,Half Left,6,0
1143,A,F,33,Surprised,Half Right,6,1
1144,A,F,33,Surprised,Straight,6,4
1145,A,F,34,Afraid,Left,0,2
1146,A,F,34,Afraid,Right,0,3
1147,A,F,34,Afraid,Half Left,0,0
1148,A,F,34,Afraid,Half Right,0,1
1149,A,F,34,Afraid,Straight,0,4
1150,A,F,34,Angry,Left,1,2
1151,A,F,34,Angry,Right,1,3
1152,A,F,34,Angry,Half Left,1,0
1153,A,F,34,Angry,Half Right,1,1
1154,A,F,34,Angry,Straight,1,4
1155,A,F,34,Disgusted,Left,2,2
1156,A,F,34,Disgusted,Right,2,3
1157,A,F,34,Disgusted,Half Left,2,0
1158,A,F,34,Disgusted,Half Right,2,1
1159,A,F,34,Disgusted,Straight,2,4
1160,A,F,34,Happy,Left,3,2
1161,A,F,34,Happy,Right,3,3
1162,A,F,34,Happy,Half Left,3,0
1163,A,F,34,Happy,Half Right,3,1
1164,A,F,34,Happy,Straight,3,4
1165,A,F,34,Neutral,Left,4,2
1166,A,F,34,Neutral,Right,4,3
1167,A,F,34,Neutral,Half Left,4,0
1168,A,F,34,Neutral,Half Right,4,1
1169,A,F,34,Neutral,Straight,4,4
1170,A,F,34,Sad,Left,5,2
1171,A,F,34,Sad,Right,5,3
1172,A,F,34,Sad,Half Left,5,0
1173,A,F,34,Sad,Half Right,5,1
1174,A,F,34,Sad,Straight,5,4
1175,A,F,34,Surprised,Left,6,2
1176,A,F,34,Surprised,Right,6,3
1177,A,F,34,Surprised,Half Left,6,0
1178,A,F,34,Surprised,Half Right,6,1
1179,A,F,34,Surprised,Straight,6,4
1180,A,F,35,Afraid,Left,0,2
1181,A,F,35,Afraid,Right,0,3
1182,A,F,35,Afraid,Half Left,0,0
1183,A,F,35,Afraid,Half Right,0,1
1184,A,F,35,Afraid,Straight,0,4
1185,A,F,35,Angry,Left,1,2
1186,A,F,35,Angry,Right,1,3
1187,A,F,35,Angry,Half Left,1,0
1188,A,F,35,Angry,Half Right,1,1
1189,A,F,35,Angry,Straight,1,4
1190,A,F,35,Disgusted,Left,2,2
1191,A,F,35,Disgusted,Right,2,3
1192,A,F,35,Disgusted,Half Left,2,0
1193,A,F,35,Disgusted,Half Right,2,1
1194,A,F,35,Disgusted,Straight,2,4
1195,A,F,35,Happy,Left,3,2
1196,A,F,35,Happy,Right,3,3
1197,A,F,35,Happy,Half Left,3,0
1198,A,F,35,Happy,Half Right,3,1
1199,A,F,35,Happy,Straight,3,4
1200,A,F,35,Neutral,Left,4,2
1201,A,F,35,Neutral,Right,4,3
1202,A,F,35,Neutral,Half Left,4,0
1203,A,F,35,Neutral,Half Right,4,1
1204,A,F,35,Neutral,Straight,4,4
1205,A,F,35,Sad,Left,5,2
1206,A,F,35,Sad,Right,5,3
1207,A,F,35,Sad,Half Left,5,0
1208,A,F,35,Sad,Half Right,5,1
1209,A,F,35,Sad,Straight,5,4
1210,A,F,35,Surprised,Left,6,2
1211,A,F,35,Surprised,Right,6,3
1212,A,F,35,Surprised,Half Left,6,0
1213,A,F,35,Surprised,Half Right,6,1
1214,A,F,35,Surprised,Straight,6,4
1215,A,M,01,Afraid,Left,0,2
1216,A,M,01,Afraid,Right,0,3
1217,A,M,01,Afraid,Half Left,0,0
1218,A,M,01,Afraid,Half Right,0,1
1219,A,M,01,Afraid,Straight,0,4
1220,A,M,01,Angry,Left,1,2
1221,A,M,01,Angry,Right,1,3
1222,A,M,01,Angry,Half Left,1,0
1223,A,M,01,Angry,Half Right,1,1
1224,A,M,01,Angry,Straight,1,4
1225,A,M,01,Disgusted,Left,2,2
1226,A,M,01,Disgusted,Right,2,3
1227,A,M,01,Disgusted,Half Left,2,0
1228,A,M,01,Disgusted,Half Right,2,1
1229,A,M,01,Disgusted,Straight,2,4
1230,A,M,01,Happy,Left,3,2
1231,A,M,01,Happy,Right,3,3
1232,A,M,01,Happy,Half Left,3,0
1233,A,M,01,Happy,Half Right,3,1
1234,A,M,01,Happy,Straight,3,4
1235,A,M,01,Neutral,Left,4,2
1236,A,M,01,Neutral,Right,4,3
1237,A,M,01,Neutral,Half Left,4,0
1238,A,M,01,Neutral,Half Right,4,1
1239,A,M,01,Neutral,Straight,4,4
1240,A,M,01,Sad,Left,5,2
1241,A,M,01,Sad,Right,5,3
1242,A,M,01,Sad,Half Left,5,0
1243,A,M,01,Sad,Half Right,5,1
1244,A,M,01,Sad,Straight,5,4
1245,A,M,01,Surprised,Left,6,2
1246,A,M,01,Surprised,Right,6,3
1247,A,M,01,Surprised,Half Left,6,0
1248,A,M,01,Surprised,Half Right,6,1
1249,A,M,01,Surprised,Straight,6,4
1250,A,M,02,Afraid,Left,0,2
1251,A,M,02,Afraid,Right,0,3
1252,A,M,02,Afraid,Half Left,0,0
1253,A,M,02,Afraid,Half Right,0,1
1254,A,M,02,Afraid,Straight,0,4
1255,A,M,02,Angry,Left,1,2
1256,A,M,02,Angry,Right,1,3
1257,A,M,02,Angry,Half Left,1,0
1258,A,M,02,Angry,Half Right,1,1
1259,A,M,02,Angry,Straight,1,4
1260,A,M,02,Disgusted,Left,2,2
1261,A,M,02,Disgusted,Right,2,3
1262,A,M,02,Disgusted,Half Left,2,0
1263,A,M,02,Disgusted,Half Right,2,1
1264,A,M,02,Disgusted,Straight,2,4
1265,A,M,02,Happy,Left,3,2
1266,A,M,02,Happy,Half Left,3,0
1267,A,M,02,Happy,Half Right,3,1
1268,A,M,02,Happy,Straight,3,4
1269,A,M,02,Neutral,Left,4,2
1270,A,M,02,Neutral,Right,4,3
1271,A,M,02,Neutral,Half Left,4,0
1272,A,M,02,Neutral,Half Right,4,1
1273,A,M,02,Neutral,Straight,4,4
1274,A,M,02,Sad,Left,5,2
1275,A,M,02,Sad,Right,5,3
1276,A,M,02,Sad,Half Left,5,0
1277,A,M,02,Sad,Half Right,5,1
1278,A,M,02,Sad,Straight,5,4
1279,A,M,02,Surprised,Left,6,2
1280,A,M,02,Surprised,Right,6,3
1281,A,M,02,Surprised,Half Left,6,0
1282,A,M,02,Surprised,Half Right,6,1
1283,A,M,02,Surprised,Straight,6,4
1284,A,M,03,Afraid,Left,0,2
1285,A,M,03,Afraid,Right,0,3
1286,A,M,03,Afraid,Half Left,0,0
1287,A,M,03,Afraid,Half Right,0,1
1288,A,M,03,Afraid,Straight,0,4
1289,A,M,03,Angry,Left,1,2
1290,A,M,03,Angry,Right,1,3
1291,A,M,03,Angry,Half Left,1,0
1292,A,M,03,Angry,Half Right,1,1
1293,A,M,03,Angry,Straight,1,4
1294,A,M,03,Disgusted,Left,2,2
1295,A,M,03,Disgusted,Right,2,3
1296,A,M,03,Disgusted,Half Left,2,0
1297,A,M,03,Disgusted,Half Right,2,1
1298,A,M,03,Disgusted,Straight,2,4
1299,A,M,03,Happy,Left,3,2
1300,A,M,03,Happy,Right,3,3
1301,A,M,03,Happy,Half Left,3,0
1302,A,M,03,Happy,Half Right,3,1
1303,A,M,03,Happy,Straight,3,4
1304,A,M,03,Neutral,Left,4,2
1305,A,M,03,Neutral,Right,4,3
1306,A,M,03,Neutral,Half Left,4,0
1307,A,M,03,Neutral,Half Right,4,1
1308,A,M,03,Neutral,Straight,4,4
1309,A,M,03,Sad,Left,5,2
1310,A,M,03,Sad,Right,5,3
1311,A,M,03,Sad,Half Left,5,0
1312,A,M,03,Sad,Half Right,5,1
1313,A,M,03,Surprised,Left,6,2
1314,A,M,03,Surprised,Right,6,3
1315,A,M,03,Surprised,Half Left,6,0
1316,A,M,03,Surprised,Half Right,6,1
1317,A,M,03,Surprised,Straight,6,4
1318,A,M,04,Afraid,Left,0,2
1319,A,M,04,Afraid,Right,0,3
1320,A,M,04,Afraid,Half Left,0,0
1321,A,M,04,Afraid,Half Right,0,1
1322,A,M,04,Afraid,Straight,0,4
1323,A,M,04,Angry,Left,1,2
1324,A,M,04,Angry,Right,1,3
1325,A,M,04,Angry,Half Left,1,0
1326,A,M,04,Angry,Half Right,1,1
1327,A,M,04,Angry,Straight,1,4
1328,A,M,04,Disgusted,Left,2,2
1329,A,M,04,Disgusted,Right,2,3
